ndc,opioid,recovery
551600117,0,0
551600118,0,0
551600119,0,0
551600120,0,0
551600121,0,0
551600122,0,0
551600123,0,0
551600125,0,0
551600126,0,0
551600127,0,0
551600128,0,0
551600129,0,0
551600130,0,0
551600131,0,0
551600132,0,0
551600133,0,0
551600134,0,0
551600135,0,0
551600136,0,0
551600137,0,0
551600138,0,0
551600139,0,0
551600140,0,0
551600141,0,0
551600142,0,0
551600143,0,0
551600144,0,0
551600145,0,0
551600146,0,0
551600147,0,0
551600148,0,0
551600149,0,0
551600150,0,0
551600151,0,0
551600152,0,0
551600153,0,0
551650104,0,0
551750029,0,0
551750040,0,0
551750083,0,0
551750088,0,0
551750100,0,0
551750105,0,0
551750128,0,0
551750159,0,0
551750165,0,0
551750211,0,0
551750229,0,0
551750289,0,0
551750291,0,0
551750297,1,0
551750304,0,0
551750305,0,0
551750311,0,0
551750316,0,0
551750318,1,0
551750334,0,0
551750342,0,0
551750432,0,0
551750438,0,0
551750470,0,0
551750543,0,0
551750550,0,0
551750583,0,0
551750587,0,0
551750678,0,0
551750692,0,0
551750720,0,0
551750737,0,0
551750763,0,0
551750775,0,0
551750807,0,0
551751004,0,0
551751103,0,0
551751163,0,0
551751209,0,0
551751218,0,0
551751223,0,0
551751225,0,0
551751297,0,0
551751311,0,0
551751313,0,0
551751341,0,0
551751342,0,0
551751418,0,0
551751441,0,0
551751461,0,0
551751502,0,0
551751600,0,0
551751601,0,0
551751646,0,0
551751679,0,0
551751685,0,0
551751693,0,0
551751747,0,0
551751763,0,0
551751805,0,0
551751814,0,0
551751834,0,0
551751842,0,0
551751855,0,0
551751894,0,0
551751895,0,0
551751896,0,0
551751905,0,0
551751931,0,0
551751933,0,0
551751987,0,0
551752009,0,0
551752087,0,0
551752106,0,0
551752107,0,0
551752115,0,0
551752125,0,0
551752126,0,0
551752127,0,0
551752129,0,0
551752144,0,0
551752166,1,0
551752193,0,0
551752199,0,0
551752204,0,0
551752210,0,0
551752213,0,0
551752281,0,0
551752319,0,0
551752357,0,0
551752450,0,0
551752461,0,0
551752475,0,0
551752484,0,0
551752527,0,0
551752540,0,0
551752541,0,0
551752557,0,0
551752571,0,0
551752577,0,0
551752601,0,0
551752616,0,0
551752617,0,0
551752618,0,0
551752623,0,0
551752635,0,0
551752636,0,0
551752637,0,0
551752639,0,0
551752662,0,0
551752673,0,0
551752677,0,0
551752680,0,0
551752694,0,0
551752695,0,0
551752696,0,0
551752700,0,0
551752708,0,0
551752709,0,0
551752716,0,0
551752735,1,0
551752740,0,0
551752752,0,0
551752765,0,0
551752766,0,0
551752779,0,0
551752783,0,0
551752785,0,0
551752786,0,0
551752787,0,0
551752813,0,0
551752825,0,0
551752826,0,0
551752827,0,0
551752828,0,0
551752829,0,0
551752887,0,0
551752917,0,0
551752943,1,0
551753000,0,0
551753006,0,0
551753025,0,0
551753027,0,0
551753042,0,0
551753051,0,0
551753073,0,0
551753352,0,0
551753517,0,0
551753843,0,0
551753857,0,0
551753890,0,0
551753942,0,0
551753951,0,0
551753953,0,0
551753984,0,0
551753992,0,0
551753994,0,0
551754037,0,0
551754039,0,0
551754087,0,0
551754088,0,0
551754093,0,0
551754094,0,0
551754111,0,0
551754154,0,0
551754158,0,0
551754178,0,0
551754180,0,0
551754187,0,0
551754188,0,0
551754189,0,0
551754190,0,0
551754211,0,0
551754220,0,0
551754398,0,0
551900402,0,0
551900460,0,0
551900489,0,0
551966789,0,0
552210001,0,0
552390001,0,0
552390002,0,0
552390003,0,0
552460020,0,0
552460045,0,0
552460055,0,0
552460064,0,0
552460066,0,0
552460091,0,0
552460104,0,0
552460106,0,0
552460108,0,0
552460114,0,0
552460116,0,0
552460117,0,0
552460118,0,0
552460127,0,0
552460140,0,0
552460148,0,0
552460158,0,0
552460160,0,0
552460180,0,0
552460187,0,0
552460198,0,0
552460199,0,0
552460205,0,0
552460213,0,0
552460215,0,0
552460216,0,0
552460217,0,0
552460221,0,0
552460312,0,0
552460336,0,0
552460397,0,0
552460650,0,0
552460659,0,0
552460663,0,0
552460816,0,0
552460817,0,0
552460919,0,0
552460947,0,0
552460949,0,0
552460953,0,0
552460956,0,0
552460970,0,0
552491001,0,0
552492001,0,0
552530001,0,0
552530002,0,0
552530070,1,0
552530071,1,0
552530072,1,0
552530073,1,0
552530074,1,0
552530075,1,0
552530209,0,0
552530213,0,0
552530276,0,0
552530277,0,0
552530600,0,0
552530601,0,0
552530801,0,0
552530802,0,0
552591001,0,0
552592001,0,0
552594001,0,0
552595001,0,0
552640001,0,0
552640005,0,0
552640007,0,0
552640011,0,0
552640012,0,0
552640020,0,0
552640021,0,0
552640050,0,0
552640101,0,0
552640102,0,0
552640103,0,0
552640269,0,0
552640626,0,0
552771001,0,0
552810010,0,0
552810020,0,0
552821001,0,0
552822001,0,0
552823001,0,0
552870100,0,0
552870101,0,0
552870102,0,0
552881234,0,0
552881235,0,0
552881236,0,0
552881237,0,0
552881239,0,0
552881240,0,0
552881241,0,0
552881243,0,0
552881244,0,0
552881245,0,0
552881246,0,0
552881247,0,0
552881248,0,0
552881249,0,0
552881250,0,0
552881251,0,0
552881252,0,0
552881254,0,0
552881255,0,0
552881256,0,0
552881257,0,0
552881258,0,0
552881259,0,0
552881260,0,0
552881261,0,0
552881262,0,0
552881263,0,0
552881264,0,0
552881265,0,0
552881266,0,0
552881268,0,0
552881269,0,0
552881270,0,0
552881272,0,0
552881274,0,0
552881275,0,0
552881277,0,0
552881279,0,0
552890002,0,0
552890003,0,0
552890005,1,0
552890006,0,0
552890007,0,0
552890008,0,0
552890009,0,0
552890010,0,0
552890011,0,0
552890012,0,0
552890013,0,0
552890014,0,0
552890015,0,0
552890016,0,0
552890017,0,0
552890018,0,0
552890019,0,0
552890020,0,0
552890021,0,0
552890022,0,0
552890023,0,0
552890024,0,0
552890025,0,0
552890026,1,0
552890027,0,0
552890028,0,0
552890029,0,0
552890030,0,0
552890031,0,0
552890033,0,0
552890034,0,0
552890035,0,0
552890036,0,0
552890037,0,0
552890038,0,0
552890039,0,0
552890040,0,0
552890041,0,0
552890042,0,0
552890043,0,0
552890044,0,0
552890045,0,0
552890046,0,0
552890047,0,0
552890048,1,0
552890049,0,0
552890050,0,0
552890051,0,0
552890052,0,0
552890053,0,0
552890054,0,0
552890055,0,0
552890056,0,0
552890057,0,0
552890058,0,0
552890059,0,0
552890060,0,0
552890061,0,0
552890062,0,0
552890064,0,0
552890065,0,0
552890066,0,0
552890067,0,0
552890068,0,0
552890069,0,0
552890070,0,0
552890071,0,0
552890073,0,0
552890074,0,0
552890075,0,0
552890076,0,0
552890077,0,0
552890078,0,0
552890079,0,0
552890081,0,0
552890082,0,0
552890084,0,0
552890085,0,0
552890086,0,0
552890088,0,0
552890089,0,0
552890090,0,0
552890091,0,0
552890092,0,0
552890093,0,0
552890094,0,0
552890095,0,0
552890096,0,0
552890097,0,0
552890098,0,0
552890099,0,0
552890100,0,0
552890101,0,0
552890102,0,0
552890103,0,0
552890104,0,0
552890105,0,0
552890106,0,0
552890107,0,0
552890108,0,0
552890109,0,0
552890110,0,0
552890111,0,0
552890112,0,0
552890113,0,0
552890114,0,0
552890115,0,0
552890116,1,0
552890117,0,0
552890118,0,0
552890119,0,0
552890120,0,0
552890121,0,0
552890123,0,0
552890124,0,0
552890125,0,0
552890126,0,0
552890127,0,0
552890130,0,0
552890131,0,0
552890132,0,0
552890133,0,0
552890134,0,0
552890135,0,0
552890136,0,0
552890137,1,0
552890138,0,0
552890139,0,0
552890140,0,0
552890141,0,0
552890142,0,0
552890143,0,0
552890144,0,0
552890145,0,0
552890146,0,0
552890147,0,0
552890148,0,0
552890149,0,0
552890150,0,0
552890151,0,0
552890152,0,0
552890153,0,0
552890154,0,0
552890157,0,0
552890158,0,0
552890159,0,0
552890160,0,0
552890162,0,0
552890163,0,0
552890164,0,0
552890166,0,0
552890168,0,0
552890169,0,0
552890171,0,0
552890172,0,0
552890173,0,0
552890174,0,0
552890175,0,0
552890176,0,0
552890177,0,0
552890178,0,0
552890179,0,0
552890180,0,0
552890181,0,0
552890182,0,0
552890183,0,0
552890184,0,1
552890185,0,0
552890186,0,0
552890187,0,0
552890188,0,0
552890193,0,0
552890194,0,0
552890196,0,0
552890197,0,0
552890200,0,0
552890201,0,0
552890202,0,0
552890203,0,0
552890204,0,0
552890205,0,0
552890206,0,0
552890207,0,0
552890208,0,0
552890209,0,0
552890210,0,0
552890211,0,0
552890213,0,0
552890214,0,0
552890215,0,0
552890217,0,0
552890218,0,0
552890219,0,0
552890221,0,0
552890222,0,0
552890223,0,0
552890224,0,0
552890226,0,0
552890227,0,0
552890228,0,0
552890229,0,0
552890231,0,0
552890233,0,0
552890234,0,0
552890236,0,0
552890237,0,0
552890238,0,0
552890239,0,0
552890241,0,0
552890243,0,0
552890244,0,0
552890245,0,0
552890246,0,0
552890248,0,0
552890249,0,0
552890250,0,0
552890251,0,0
552890252,0,0
552890254,0,0
552890255,0,0
552890256,0,0
552890257,0,0
552890258,0,0
552890259,0,0
552890260,0,0
552890261,0,0
552890262,0,0
552890264,0,0
552890265,0,0
552890266,0,0
552890267,0,0
552890268,1,0
552890270,0,0
552890272,0,0
552890273,0,0
552890274,0,0
552890275,0,0
552890276,0,0
552890277,0,0
552890278,0,0
552890280,0,0
552890281,0,0
552890282,0,0
552890283,0,0
552890284,0,0
552890285,0,0
552890286,0,0
552890287,0,0
552890289,0,0
552890290,0,0
552890291,0,0
552890292,0,0
552890293,0,0
552890294,0,0
552890295,0,0
552890297,0,0
552890298,0,0
552890299,0,0
552890300,0,0
552890301,0,0
552890302,0,0
552890304,0,0
552890306,0,0
552890307,0,0
552890309,0,0
552890310,0,0
552890311,1,0
552890313,0,0
552890314,0,0
552890315,0,0
552890316,0,0
552890317,0,0
552890318,0,0
552890319,0,0
552890321,0,0
552890323,0,0
552890324,0,0
552890328,0,0
552890329,0,0
552890330,0,0
552890331,1,0
552890332,0,0
552890334,0,0
552890335,0,0
552890337,0,0
552890338,0,0
552890339,0,0
552890340,0,0
552890344,0,0
552890346,0,0
552890348,1,0
552890352,0,0
552890354,0,0
552890357,0,0
552890359,0,0
552890360,1,0
552890361,0,0
552890363,0,0
552890366,0,0
552890367,0,0
552890368,0,0
552890369,0,0
552890370,0,0
552890371,0,0
552890372,0,0
552890373,0,0
552890374,1,0
552890375,0,0
552890376,0,0
552890377,0,0
552890378,0,0
552890379,0,0
552890380,0,0
552890381,0,0
552890382,0,0
552890384,0,0
552890385,0,0
552890386,0,0
552890388,0,0
552890389,0,0
552890390,0,0
552890391,0,0
552890392,0,0
552890393,0,0
552890394,0,0
552890395,0,0
552890396,0,0
552890397,0,0
552890399,0,0
552890400,0,0
552890402,0,0
552890405,0,0
552890406,0,0
552890407,1,0
552890409,0,0
552890410,0,0
552890411,0,0
552890412,0,0
552890413,0,0
552890414,0,0
552890415,0,0
552890417,0,0
552890418,0,0
552890419,0,0
552890420,0,0
552890421,0,0
552890423,0,0
552890424,0,0
552890425,0,0
552890426,0,0
552890427,0,0
552890428,0,0
552890429,0,0
552890431,0,0
552890432,0,0
552890433,0,0
552890434,0,0
552890435,0,0
552890436,0,0
552890438,0,0
552890439,0,0
552890440,0,0
552890441,0,0
552890443,0,0
552890444,0,0
552890445,0,0
552890446,0,0
552890447,0,0
552890448,0,0
552890449,0,0
552890450,0,0
552890451,0,0
552890453,0,0
552890454,0,0
552890456,0,0
552890457,0,0
552890458,0,0
552890459,0,0
552890460,0,0
552890461,0,0
552890462,0,0
552890463,0,0
552890464,0,0
552890465,0,0
552890467,0,0
552890469,0,0
552890470,0,0
552890471,0,0
552890472,0,0
552890473,0,0
552890475,0,0
552890476,0,0
552890477,0,0
552890478,0,0
552890479,0,0
552890480,0,0
552890481,0,0
552890482,0,0
552890483,0,0
552890484,0,0
552890487,0,0
552890488,0,0
552890489,0,0
552890490,0,0
552890491,0,0
552890492,0,0
552890493,0,0
552890496,0,0
552890501,0,0
552890502,0,0
552890503,0,0
552890505,0,0
552890506,0,0
552890507,0,0
552890508,0,0
552890509,0,0
552890511,1,0
552890514,1,0
552890515,0,0
552890516,0,0
552890518,0,0
552890519,0,0
552890520,0,0
552890521,0,0
552890522,0,0
552890523,0,0
552890524,0,0
552890525,0,0
552890526,0,0
552890528,0,0
552890529,0,0
552890531,0,0
552890532,1,0
552890534,1,0
552890535,0,0
552890536,0,0
552890538,0,0
552890539,0,0
552890541,0,0
552890543,0,0
552890544,0,0
552890547,0,0
552890548,0,0
552890550,0,0
552890551,0,0
552890552,0,0
552890553,0,0
552890554,0,0
552890555,0,0
552890556,0,0
552890558,0,0
552890559,0,0
552890560,0,0
552890561,0,0
552890562,0,0
552890563,0,0
552890564,0,0
552890565,0,0
552890567,0,0
552890568,0,0
552890569,0,0
552890570,0,0
552890571,0,0
552890574,0,0
552890575,0,0
552890577,0,0
552890578,0,0
552890581,0,0
552890582,0,0
552890586,0,0
552890587,0,0
552890589,0,0
552890590,0,0
552890591,0,0
552890592,0,0
552890593,0,0
552890594,0,0
552890595,0,0
552890596,0,0
552890597,0,0
552890598,0,0
552890599,0,0
552890600,0,0
552890601,0,0
552890603,0,0
552890606,0,0
552890607,0,0
552890608,0,0
552890609,0,0
552890610,0,0
552890611,0,0
552890612,0,0
552890613,0,0
552890614,0,0
552890615,0,0
552890617,0,0
552890618,0,0
552890619,0,0
552890622,0,0
552890624,0,0
552890625,0,0
552890626,0,0
552890627,0,0
552890628,0,0
552890629,0,0
552890630,0,0
552890631,0,0
552890632,0,0
552890633,0,0
552890634,0,0
552890635,0,0
552890636,0,0
552890637,0,0
552890638,0,0
552890639,0,0
552890640,0,0
552890641,0,0
552890644,0,0
552890645,0,0
552890646,0,0
552890647,0,0
552890649,0,0
552890650,1,0
552890651,1,0
552890653,0,0
552890660,0,0
552890663,0,0
552890667,0,0
552890670,0,0
552890671,0,0
552890673,0,0
552890676,0,0
552890689,0,0
552890690,0,0
552890691,0,0
552890692,0,0
552890693,0,0
552890694,0,0
552890695,0,0
552890696,0,0
552890697,0,0
552890698,0,0
552890701,0,0
552890702,0,0
552890703,0,0
552890704,0,0
552890705,0,0
552890707,0,0
552890708,0,0
552890711,0,0
552890712,0,0
552890713,0,0
552890714,0,0
552890715,0,0
552890717,0,0
552890719,1,0
552890720,0,0
552890721,0,0
552890723,0,0
552890724,0,0
552890725,0,0
552890730,0,0
552890731,0,0
552890733,0,0
552890734,0,0
552890735,0,0
552890736,0,0
552890737,1,0
552890738,0,0
552890739,0,0
552890740,0,0
552890742,0,0
552890745,0,0
552890746,0,0
552890747,0,0
552890748,0,0
552890749,0,0
552890750,0,0
552890751,0,0
552890757,0,0
552890759,0,0
552890761,0,0
552890764,0,0
552890765,0,0
552890766,0,0
552890767,0,0
552890768,0,0
552890770,0,0
552890772,0,0
552890773,0,0
552890774,0,0
552890777,0,0
552890778,0,0
552890779,0,0
552890780,0,0
552890781,0,0
552890782,0,0
552890783,0,0
552890784,0,0
552890785,0,0
552890786,0,0
552890787,0,0
552890788,0,0
552890789,0,0
552890790,0,0
552890791,0,0
552890792,0,0
552890793,0,0
552890794,0,0
552890795,0,0
552890797,0,0
552890798,0,0
552890799,0,0
552890800,0,0
552890801,0,0
552890802,1,0
552890803,0,0
552890804,0,0
552890806,0,0
552890807,0,0
552890808,0,0
552890809,0,0
552890812,0,0
552890813,0,0
552890814,0,1
552890815,0,0
552890816,0,0
552890817,0,0
552890818,0,0
552890819,1,0
552890820,0,0
552890821,0,0
552890822,0,0
552890823,0,0
552890824,0,0
552890825,0,0
552890826,0,0
552890827,0,0
552890828,0,0
552890832,0,0
552890834,0,0
552890836,0,0
552890837,0,0
552890838,0,0
552890839,0,0
552890844,0,0
552890845,0,0
552890846,0,0
552890847,1,0
552890849,1,0
552890851,1,0
552890852,0,0
552890853,0,0
552890856,0,0
552890857,0,0
552890858,0,0
552890861,0,0
552890863,0,0
552890865,0,0
552890866,0,0
552890870,0,0
552890872,0,0
552890876,0,0
552890877,0,0
552890878,0,0
552890879,0,0
552890880,0,0
552890881,0,0
552890882,0,0
552890883,0,0
552890884,0,0
552890885,0,0
552890888,0,0
552890889,0,0
552890890,0,0
552890891,1,0
552890892,0,0
552890893,0,0
552890895,0,0
552890896,0,0
552890898,0,0
552890899,0,0
552890903,0,0
552890906,0,0
552890907,0,0
552890908,0,0
552890909,0,0
552890911,0,0
552890912,0,0
552890914,0,0
552890915,0,0
552890916,1,0
552890917,0,0
552890919,0,0
552890920,0,0
552890923,0,0
552890924,0,0
552890926,0,0
552890927,0,0
552890928,0,0
552890929,0,0
552890930,0,0
552890932,0,0
552890934,0,0
552890935,0,0
552890937,0,0
552890939,0,0
552890940,0,0
552890943,0,0
552890944,1,0
552890945,0,0
552890947,0,0
552890951,1,0
552890954,0,0
552890957,0,0
552890959,0,0
552890960,0,0
552890961,0,0
552890962,0,0
552890963,0,0
552890964,0,0
552890965,1,0
552890967,1,0
552890968,0,0
552890969,0,0
552890970,0,0
552890971,0,0
552890972,0,0
552890974,0,0
552890976,0,0
552890979,0,0
552890982,0,0
552890983,0,0
552890984,0,0
552890985,0,0
552890987,0,0
552890988,0,0
552890989,0,0
552890992,0,0
552890993,0,0
552890996,0,0
552890997,1,0
552920102,0,0
552920104,0,0
552920122,0,0
552920201,0,0
552920301,0,0
552920302,0,0
552920303,0,0
552920304,0,0
552920601,0,0
552920602,0,0
552920701,0,0
552920702,0,0
552920811,0,0
552920911,0,0
552980013,0,0
552980038,0,0
553010000,0,0
553010001,0,0
553010002,0,0
553010003,0,0
553010004,0,0
553010005,0,0
553010006,0,0
553010007,0,0
553010008,0,0
553010009,0,0
553010010,0,0
553010011,0,0
553010012,0,0
553010013,0,0
553010014,0,0
553010015,0,0
553010016,0,0
553010017,0,0
553010018,0,0
553010019,0,0
553010020,0,0
553010023,0,0
553010024,0,0
553010025,0,0
553010026,0,0
553010027,0,0
553010028,0,0
553010029,0,0
553010030,0,0
553010031,0,0
553010032,0,0
553010033,0,0
553010034,0,0
553010035,0,0
553010036,0,0
553010037,0,0
553010038,0,0
553010039,0,0
553010043,0,0
553010044,0,0
553010050,0,0
553010063,0,0
553010066,0,0
553010067,0,0
553010069,0,0
553010072,0,0
553010076,0,0
553010091,0,0
553010092,0,0
553010094,0,0
553010104,0,0
553010117,0,0
553010123,0,0
553010130,0,0
553010131,0,0
553010132,0,0
553010133,0,0
553010153,0,0
553010157,0,0
553010159,0,0
553010161,0,0
553010163,0,0
553010174,0,0
553010175,0,0
553010179,0,0
553010180,0,0
553010188,0,0
553010189,0,0
553010190,0,0
553010199,0,0
553010201,0,0
553010205,0,0
553010206,0,0
553010210,0,0
553010213,0,0
553010218,0,0
553010220,0,0
553010226,0,0
553010227,0,0
553010233,0,0
553010234,0,0
553010235,0,0
553010242,0,0
553010243,0,0
553010248,0,0
553010253,0,0
553010271,0,0
553010278,0,0
553010279,0,0
553010281,0,0
553010282,0,0
553010291,0,0
553010292,0,0
553010299,0,0
553010304,0,0
553010306,0,0
553010311,0,0
553010314,0,0
553010316,0,0
553010317,0,0
553010318,0,0
553010319,0,0
553010326,0,0
553010329,0,0
553010334,0,0
553010336,0,0
553010337,0,0
553010343,0,0
553010344,0,0
553010348,0,0
553010350,0,0
553010351,0,0
553010357,0,0
553010368,0,0
553010369,0,0
553010370,0,0
553010372,0,0
553010373,0,0
553010375,0,0
553010379,0,0
553010382,0,0
553010384,0,0
553010385,0,0
553010386,0,0
553010388,0,0
553010392,0,0
553010393,0,0
553010403,0,0
553010406,0,0
553010411,0,0
553010414,0,0
553010428,0,0
553010429,0,0
553010434,0,0
553010439,0,0
553010442,0,0
553010446,0,0
553010447,0,0
553010450,0,0
553010453,0,0
553010455,0,0
553010462,0,0
553010464,0,0
553010466,0,0
553010468,0,0
553010470,0,0
553010478,0,0
553010489,0,0
553010500,0,0
553010502,0,0
553010503,0,0
553010504,0,0
553010506,0,0
553010519,0,0
553010525,0,0
553010527,0,0
553010532,0,0
553010533,0,0
553010534,0,0
553010535,0,0
553010543,0,0
553010551,0,0
553010556,0,0
553010557,0,0
553010559,0,0
553010560,0,0
553010571,0,0
553010590,0,0
553010595,0,0
553010600,0,0
553010602,0,0
553010608,0,0
553010612,0,0
553010615,0,0
553010616,0,0
553010618,0,0
553010619,0,0
553010623,0,0
553010654,0,0
553010655,0,0
553010658,0,0
553010659,0,0
553010660,0,0
553010661,0,0
553010664,0,0
553010667,0,0
553010676,0,0
553010679,0,0
553010689,0,0
553010692,0,0
553010730,0,0
553010810,0,0
553010821,0,0
553010822,0,0
553010823,0,0
553010831,0,0
553010845,0,0
553010852,0,0
553010857,0,0
553010871,0,0
553010875,0,0
553010898,0,0
553010915,0,0
553010939,0,0
553010941,0,0
553010947,0,0
553010973,0,0
553010992,0,0
553050111,0,0
553050112,0,0
553050113,0,0
553050114,0,0
553050116,0,0
553050118,0,0
553050120,0,0
553050123,0,0
553050124,0,0
553050125,0,0
553060050,0,0
553060052,0,0
553060060,0,0
553060064,0,0
553060072,0,0
553060080,0,0
553060082,0,0
553060084,0,0
553060101,0,0
553060105,0,0
553060131,0,0
553060132,0,0
553060171,0,0
553060207,0,0
553060244,0,0
553060265,0,0
553060266,0,0
553060276,0,0
553060277,0,0
553060286,0,0
553060352,0,0
553060422,0,0
553060424,0,0
553060431,0,0
553060459,0,0
553060461,0,0
553060584,0,0
553060678,0,0
553060702,0,0
553060751,0,0
553060752,0,0
553060755,0,0
553060756,0,0
553060775,0,0
553060787,0,0
553060818,0,0
553060819,0,0
553060850,0,0
553060865,0,0
553060866,0,0
553060867,0,0
553060868,0,0
553060933,0,0
553060975,0,0
553061020,0,0
553061040,0,0
553061050,0,0
553061070,0,0
553061080,0,0
553061090,0,0
553061130,0,0
553061140,0,0
553061660,0,0
553061670,0,0
553062437,0,0
553062438,0,0
553063230,0,0
553063449,0,0
553063650,0,0
553063724,0,0
553063727,0,0
553064110,0,0
553064120,0,0
553065720,0,0
553065730,0,0
553066649,0,0
553067004,0,0
553067804,0,0
553068901,0,0
553100001,0,0
553100002,0,0
553100003,0,0
553100004,0,0
553120000,0,0
553120001,0,0
553120002,0,0
553120003,0,0
553120004,0,0
553120005,0,0
553120006,0,0
553120007,0,0
553120008,0,0
553120009,0,0
553120010,0,0
553120012,0,0
553120013,0,0
553120014,0,0
553120015,0,0
553120016,0,0
553120017,0,0
553120019,0,0
553120020,0,0
553120021,0,0
553120025,0,0
553120027,0,0
553120029,0,0
553120034,0,0
553120035,0,0
553120036,0,0
553120037,0,0
553120038,0,0
553120039,0,0
553120041,0,0
553120046,0,0
553120047,0,0
553120049,0,0
553120050,0,0
553120051,0,0
553120052,0,0
553120053,0,0
553120054,0,0
553120055,0,0
553120056,0,0
553120057,0,0
553120063,0,0
553120065,0,0
553120066,0,0
553120069,0,0
553120071,0,0
553120072,0,0
553120075,0,0
553120076,0,0
553120077,0,0
553120078,0,0
553120087,0,0
553120092,0,0
553120094,0,0
553120096,0,0
553120100,0,0
553120101,0,0
553120103,0,0
553120104,0,0
553120105,0,0
553120106,0,0
553120107,0,0
553120109,0,0
553120110,0,0
553120111,0,0
553120117,0,0
553120118,0,0
553120120,0,0
553120126,0,0
553120130,0,0
553120139,0,0
553120140,0,0
553120141,0,0
553120145,0,0
